8F,64,41,15,16,30,5A,E3,48,54,97,41,5B,22,65,5C,52,21,55,56,41,F,47,45,40,E5,34,91,25,1,0,0,80,51,55,99,E6,25,10,75,58,DB,2,16,85,31,22,4,63,34,81,D3,4C,CD,E4,50,40,32,45,8E,F1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,8A,22,39,8A,E3,1,D2,46,4,A,E3,4C,90,20,1,50,30,1,4A,E3,49,0,29,3D,8,C4,18,D5,65,0,0,0,4B,93,0,9E,64,1,8B,A2,4C,51,93,40,85,D2,45,91,24,28,48,83,30,11,4,79,17,0,0,18,58,1,0,0,0,0,0,0,10,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,2,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,
8A,6,69,C8,53,1,D2,41,A,12,60,0,10,0,11,56,93,5,92,D5,49,14,85,49,1A,F4,38,C8,D2,0,0,0,CB,2,41,14,A3,10,42,E3,48,C,E0,0,91,D4,35,C,A6,44,90,A2,2C,8A,E3,38,CA,1,58,10,C2,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D0,F0,48,40,56,31,0,10,59,C1,F8,3C,8D,E6,5C,50,22,1,E5,43,21,59,F5,24,2,10,19,51,E0,0,0,0,0,7,59,A0,63,45,52,A3,60,12,41,80,54,5,3A,1,15,48,80,C4,34,51,23,3D,F,0,30,8E,D2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5A,A4,60,9,96,24,C0,2,50,A,5,6,18,B5,48,C0,B3,0,53,44,50,10,80,20,2,B0,51,80,11,1,0,0,0,2,45,CE,99,68,11,6,39,16,3,39,8D,70,71,4A,B4,C,82,4,25,11,43,59,80,0,5C,5C,E0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,C2,31,21,93,72,41,8D,44,35,45,82,31,8,A0,48,41,96,0,C9,33,44,58,33,55,0,A9,94,8,A0,1,0,0,80,D4,4C,4E,D4,28,C,24,35,D5,7,45,13,64,38,C9,3,0,49,E2,18,CC,E4,50,5,1,1D,1E,F2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46,23,61,47,94,30,81,F6,18,C5,71,11,80,14,1,B,4,1,45,6,20,87,24,2D,C0,11,4,6,85,1,0,0,81,D7,40,B,25,65,0,D0,58,8A,C2,18,10,2,6,1B,40,1D,58,11,31,9,12,5D,C3,42,90,48,11,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,44,30,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,49,4,72,41,4E,C3,3C,8F,5,45,8D,13,50,C5,2,1,5A,D4,65,90,97,24,2,E0,1C,40,A8,1,0,0,88,B4,40,28,35,49,50,4,85,CD,20,41,50,53,5,CB,40,25,C9,C1,34,92,E2,44,C4,13,88,54,65,1,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,C1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,40,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,74,40,4C,C4,30,59,3,11,4,40,D,89,F1,6C,50,84,4C,9B,E8,24,13,60,54,0,B0,1,1E,D0,1,0,0,80,84,28,4D,E3,48,43,63,1,1B,D3,50,E,F5,10,C0,11,45,55,13,35,4C,C4,54,C,0,34,8B,F7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,40,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,C0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,22,C0,92,6D,A,95,89,9F,24,52,10,C0,0,D0,4,1,40,4,60,13,24,45,0,0,0,DD,6,1,0,0,80,34,34,D4,B1,39,18,5,49,91,23,29,52,A1,19,1B,60,5D,16,0,31,50,D2,58,8B,4,0,4E,C5,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,30,0,0,0,0,0,0,10,0,0,0,0,0,
4C,52,3D,4A,5,35,B,83,34,90,32,51,0,0,98,5F,F4,0,4D,15,29,C6,64,40,15,21,1,4A,A4,1,0,0,C0,4,41,50,96,96,4C,A3,2C,4E,4,79,8C,4,4A,21,A7,0,8B,44,29,8B,12,4D,57,B1,44,5F,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,F,F0,50,D2,11,55,C0,33,40,D0,23,29,90,F3,28,87,35,1,4E,41,41,96,31,29,55,86,71,13,D8,1,0,0,40,1,55,10,53,21,93,2,31,C,A2,0,18,A0,19,12,63,0,CC,5,19,C,23,59,E2,E2,49,E,C2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,C0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8B,94,28,56,A5,0,85,13,1,C9,91,0,91,E2,40,4E,23,1,4C,C3,40,94,F8,10,2,70,11,85,44,0,0,0,C0,24,50,4C,A4,90,56,6,54,92,54,5D,12,42,32,E,57,1C,4B,D4,3C,12,13,59,51,2,0,C0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,30,0,0,0,0,0,0,0,0,0,42,E1,40,D0,50,59,CF,C4,2C,85,E3,54,9B,10,48,9D,3,1,4F,72,2D,4,24,4A,0,C0,29,10,86,0,0,0,80,32,9,15,23,49,16,80,41,11,93,50,18,3,A,45,83,24,15,50,39,E,D5,48,91,83,35,14,E3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,C0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
F,F0,3C,E,4,0,10,D4,20,40,C4,8,10,46,3D,4C,5,51,10,68,35,A,74,45,0,C0,64,95,C5,1,0,0,0,F3,40,CC,A2,49,55,C2,44,90,72,41,C,90,49,55,21,20,88,1,3D,13,D3,5C,48,83,40,40,61,1,0,0,0,0,0,0,0,0,0,20,0,0,20,C,0,0,0,0,0,0,0,0,0,C0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,75,44,90,C2,1,8E,3,69,52,72,8,D7,2,38,54,E7,0,20,36,71,54,6,81,4,A0,39,86,1,1,0,0,51,2,1,4B,43,35,F,E6,0,CD,4,81,8C,63,29,90,31,39,C8,20,29,10,14,45,D,72,40,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,
D2,11,3D,0,4,1,9,35,58,12,65,1,0,63,65,D5,33,3D,8,D4,8,D4,22,4D,C2,84,0,0,13,1,0,0,C3,23,55,B,88,49,2,C3,0,50,D6,20,92,32,29,8D,34,D,1B,E3,34,D6,92,50,81,21,65,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,86,3,44,4E,61,C,4D,3,2D,49,C3,14,8E,B2,60,4F,36,28,A2,B5,29,C,5,76,0,87,69,CB,E1,0,0,0,94,B3,29,18,14,71,D3,93,4D,12,54,39,C2,23,56,C,C3,24,6,0,61,8E,13,81,7,1,44,60,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
82,A3,28,48,D1,C,82,7,24,0,2,5A,C7,3,70,B,C0,28,56,35,48,16,14,3C,0,70,1,8A,62,0,0,0,80,96,51,91,75,41,0,D0,41,15,64,5D,D0,3,36,84,E5,10,4,50,31,8D,C5,58,40,C4,50,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,C8,74,0,86,E5,61,16,F3,2C,9B,40,10,13,C0,31,8,B4,0,93,95,0,99,64,34,43,34,50,C5,52,0,0,0,C0,30,3D,D4,D3,50,12,E1,18,D2,11,49,58,30,5A,41,D1,1C,16,A0,4C,95,53,65,84,A2,1,59,C3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,
C5,A4,28,8A,55,0,C1,40,20,0,F4,58,10,D0,4C,18,30,1,16,24,75,CC,F4,40,A1,44,99,E0,B0,1,0,0,C0,D4,40,12,64,3D,42,25,15,51,F3,38,10,80,41,5,64,1,82,72,25,8E,3,59,40,A1,48,8C,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4F,33,50,CB,D4,3C,53,D0,60,0,C5,30,D5,A2,40,D,56,5,96,D4,2C,E,45,4E,0,6,2,A0,8,1,0,0,C0,5,5D,59,23,25,8D,E6,68,6,94,69,53,10,32,9,4,41,6,F5,2C,91,94,24,4C,65,38,8B,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
18,84,55,45,84,5,94,C5,24,81,52,2D,93,4,3C,4F,E3,0,7,13,86,D2,4,45,0,90,75,E6,21,2,0,0,13,81,49,DB,86,25,B,E0,10,F,93,65,8D,25,1A,1,4,2D,12,40,39,4D,3,49,4,0,40,4E,C4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C,0,0,0,0,0,7,41,49,C5,2,2C,4C,45,25,10,D0,40,9,74,2D,8B,E3,0,E,70,7C,A,41,1,6,72,59,80,E0,0,0,0,0,62,39,D,23,51,E,B6,61,CF,E4,0,9,10,8A,CC,62,38,C1,E1,34,14,B5,50,12,11,6D,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,F3,14,44,2,0,8A,A1,0,8B,82,31,99,E5,4C,A,45,0,92,53,1,6,38,38,0,20,32,9B,B6,0,0,0,0,E5,44,F,20,9,8F,1,36,50,E5,54,98,A5,51,40,10,20,2,13,25,8D,E3,70,90,3,5C,CF,C0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,95,44,D0,81,D,41,50,35,40,43,2,9,54,45,4B,C1,1,99,14,98,D8,24,81,0,0,0,0,56,1,0,0,80,D3,44,22,23,35,50,16,3D,B,7,39,92,23,91,86,33,61,42,70,35,95,C4,68,48,3,54,19,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90,7,28,18,94,34,40,5,4,C4,B0,40,6,D5,60,C0,85,0,62,C3,0,8D,24,69,41,5,1,E2,38,2,0,0,40,71,49,4,60,31,54,14,1,8E,95,18,C,F2,35,44,4,28,10,B1,28,E,A4,58,C5,92,44,91,D3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,A6,0,A,70,0,8D,0,35,13,13,41,C,B2,54,8A,13,1,94,2,25,4E,54,50,0,0,0,4D,F4,0,0,0,80,D1,38,58,4,41,DB,44,55,C6,82,64,0,B0,1,80,33,20,CE,2,15,D,14,59,47,F1,34,11,C1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,4,0,0,0,0,0,40,0,0,0,0,0,0,0,C0,0,14,0,0,0,0,1,0,0,0,10,C0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
D7,A2,30,14,44,41,54,21,2D,44,A3,48,91,21,3D,17,4,11,8E,F4,18,4A,3,51,0,E0,1,1E,0,0,0,0,C0,60,20,A,42,3D,90,91,11,CF,74,49,15,3,29,C6,E0,4,8C,13,41,15,65,0,4A,E0,44,F,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,80,0,0,40,11,0,0,0,0,0,0,8A,62,59,51,F3,40,94,B4,49,4,2,45,1E,83,54,94,3,D,E,93,4D,8D,13,35,48,A0,39,87,64,2,0,0,80,35,30,57,25,32,4D,B5,54,96,34,31,D2,1,52,D,E0,38,54,F3,30,4F,53,28,12,82,28,18,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
B,D2,10,CB,5,38,16,0,35,12,C4,51,12,0,48,CA,A0,0,8C,B5,44,99,E1,C,2,E0,0,E1,E4,0,0,0,6,2,41,10,64,1,17,B4,51,91,B5,48,93,1,62,91,3,C,53,C3,40,53,A3,48,C,1,58,4A,25,1,0,0,80,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,4E,95,34,91,43,1,4F,E3,40,A,8,11,4B,C3,50,96,30,1,C8,25,38,11,85,30,0,0,3D,94,C3,1,0,0,0,E0,5C,D3,4,16,CC,44,61,4B,E3,41,12,60,32,CC,43,48,45,E4,3C,56,53,59,9,92,84,90,E4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48,75,31,C8,B2,28,80,24,18,92,70,31,17,0,10,E,94,0,CA,74,10,CA,B1,40,4,F0,C,4C,34,0,0,0,0,12,29,D6,66,1D,12,0,39,99,4,31,93,93,25,C0,A2,28,C,94,34,C9,84,3C,8C,5,48,8E,E2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D2,54,14,C9,55,1,3,94,78,90,C4,51,92,61,45,4B,77,1,87,1,39,47,97,28,54,45,0,52,D3,1,0,0,0,52,0,50,83,65,92,D6,4C,D1,92,4C,13,20,2,40,93,39,52,24,39,CC,A4,58,8E,1,34,8D,2,1,0,0,0,0,0,0,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8D,C5,51,92,11,4D,96,46,2,A,34,1,B,30,20,D4,24,1,92,C3,50,D3,13,41,14,A0,40,8,C1,0,0,0,0,41,31,A0,22,51,49,6,11,89,5,5C,D2,A2,39,6,60,20,47,42,35,12,A3,50,46,1,30,21,E2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,36,39,4D,D6,50,8E,2,5C,17,B4,0,D4,2,60,88,44,2,D1,14,39,16,C3,21,81,5,45,51,A3,1,0,0,15,20,11,58,45,52,D3,2,0,8F,34,39,85,E1,34,CF,D3,20,89,42,4D,4C,C5,74,15,4,40,10,F4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,A0,44,A,6,45,C0,46,44,14,34,38,4C,24,41,8E,E5,1,1D,C8,49,16,36,61,57,87,25,41,17,1,0,0,40,B3,0,9A,7,52,52,13,0,11,94,40,4,30,5A,8C,6,24,8,3,35,10,3,49,87,80,0,C,E5,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,80,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,35,C,14,31,83,A2,9,E,E0,8,6,44,41,4A,23,1,98,13,59,55,64,62,C1,54,4,90,32,0,0,0,0,82,31,8,A1,34,A,10,3C,8F,74,5,12,B0,11,CF,54,44,C6,13,35,8B,A3,50,7,78,29,D,E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,
0,D5,30,CF,85,28,C0,4,46,C,44,3D,F,14,39,8C,18,1,C8,C4,54,86,21,34,0,10,9,7,C3,0,0,0,40,24,35,50,81,32,50,23,52,E,83,45,82,A3,71,12,50,1,A0,D2,3C,4D,D3,31,90,4,34,E,E2,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9F,A2,14,94,A3,10,8A,62,34,C9,45,39,61,6,58,54,75,34,A7,45,79,40,C4,35,C0,61,9,A,E8,1,0,0,C,0,50,8F,55,29,8E,52,38,50,4,41,54,3,26,11,0,2,51,63,41,14,C4,4C,42,12,4C,10,15,1,0,0,0,1,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
C5,E4,64,9,4,28,0,2,29,CB,D0,3C,5E,E0,38,48,54,1,5,22,1,40,14,2D,3,10,4,8,E4,0,0,0,0,E0,28,13,93,84,15,D0,38,40,E4,58,C0,D2,41,8C,A3,18,40,54,25,52,D3,58,4A,4,48,5A,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8F,A3,40,88,12,D,91,E3,45,10,B5,19,2,F3,61,89,D7,54,95,13,4A,C2,29,15,2,20,5,10,18,1,0,0,80,A2,48,15,11,45,50,C4,48,CD,3,61,17,50,2E,86,35,60,98,11,35,49,13,69,8B,1,10,55,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
95,E1,0,11,C1,4,2,73,1,80,73,21,91,C2,2C,8E,1,1,19,F8,2C,12,80,11,D4,11,4D,1E,43,2,0,0,DA,A4,4C,9C,A4,31,54,F0,75,95,12,85,12,43,22,C7,50,20,84,2,25,92,3,61,99,4,68,15,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4D,25,59,F,92,49,81,83,25,44,4,45,10,44,31,C5,F1,0,D5,44,58,E,19,7D,1,A0,0,68,A4,1,0,0,80,F2,70,4D,C4,59,0,65,11,4E,5,41,93,75,29,46,23,49,D,22,3D,55,54,5A,CB,0,3C,8E,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9E,C4,14,54,B3,0,9B,3,45,8C,56,D,D,70,45,9A,83,1,8E,25,98,4E,A1,1,E,0,94,A,45,1,0,0,40,40,15,CD,4,41,D9,B3,65,47,E4,64,86,41,1A,DA,14,1,14,4,39,B,E4,48,3,3,40,80,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,C0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,11,1,13,1,4D,80,11,15,D4,1,2,C8,D0,70,50,11,0,A0,52,29,8,2,19,80,B5,69,45,F3,0,0,0,4A,23,62,D4,5,3A,6,A6,65,12,4,39,C5,C1,29,13,0,10,53,4,4D,E,25,49,C1,5,1,48,E3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,
5E,96,51,1D,85,4C,D0,71,5C,9D,14,36,54,82,30,16,6,1,94,A2,5D,98,76,55,1C,4,2,8C,F3,0,0,0,6,E5,51,93,74,52,56,64,59,26,14,31,91,4,1E,C2,20,34,53,22,41,F,D4,50,4F,84,4C,0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,B5,44,DB,2,28,14,0,0,C,F6,3C,4F,5,24,B,3,0,60,51,69,88,A4,54,40,2,71,4D,4,1,0,0,C8,80,41,17,C4,61,C9,12,55,CD,5,19,DF,E1,9,A,E4,20,4C,33,31,54,E2,4D,0,85,40,90,83,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,40,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,C0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
A4,75,40,BD,D3,4C,80,15,35,1A,D4,85,90,A3,11,5A,74,19,17,46,45,CF,24,29,0,E5,41,D2,92,0,0,0,0,A5,2D,14,14,76,D2,85,6C,92,2,45,DD,26,3A,D3,35,D,C2,12,35,13,23,6D,A0,43,44,50,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,C0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8D,F3,40,9D,83,10,4F,46,64,9,A0,1,1D,A3,44,4C,F3,0,9A,75,35,93,82,20,C0,55,31,0,10,0,0,0,0,0,32,96,A6,49,40,A4,84,13,10,31,50,E3,15,89,53,28,98,73,59,C,24,39,C2,2,60,C,E2,0,0,0,0,0,0,0,0,0,40,0,0,2,0,0,0,0,C,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,
