0,25,31,D1,15,51,11,74,45,D4,23,4D,50,84,39,19,0,61,91,E3,58,90,54,41,13,25,55,51,A5,1,0,0,50,35,51,D,4,3D,50,45,41,8E,53,51,51,25,3D,14,84,35,11,54,4D,D1,D3,44,D2,F2,48,8D,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,40,94,2D,D2,45,45,4E,33,51,CC,35,51,51,14,29,11,40,41,D3,14,59,16,14,49,13,23,59,16,E4,0,0,0,4F,45,4D,50,33,41,D6,44,49,4E,64,45,D1,44,5D,D7,25,41,CD,34,49,10,84,39,D,24,41,D,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40,B3,4C,94,44,41,92,64,59,C,65,39,96,D3,2C,12,0,41,51,64,35,11,E4,54,52,3,41,4A,B5,0,0,0,98,24,41,95,43,3D,D0,14,39,D3,4,55,99,94,41,92,15,61,D0,D3,40,8F,14,4D,90,45,55,88,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,25,45,CF,44,41,50,C3,48,18,E4,40,14,E5,4C,16,70,35,8E,4,41,90,E3,44,13,6,59,95,B4,0,0,0,94,13,39,95,43,35,4E,4,59,54,34,49,10,E4,4C,D0,63,51,52,54,31,96,14,55,13,44,41,90,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,4,45,97,54,51,92,23,5D,92,3,41,13,5,41,15,20,55,13,F6,44,50,14,45,9A,4,55,16,14,1,0,0,11,55,4D,D0,65,51,94,25,55,55,55,41,54,35,39,14,24,39,D5,45,3D,15,E4,54,90,75,49,CD,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,D4,28,5,64,45,52,3,55,10,4,45,D3,F3,38,12,E0,40,8E,74,51,E,24,31,10,E3,38,E,64,1,0,0,96,B4,5C,12,44,3D,51,25,49,D0,24,51,D1,4,45,4E,E3,50,12,35,45,14,54,49,50,14,41,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,13,39,D7,3,39,8F,4,41,D6,44,41,56,54,41,16,F0,40,12,D4,40,12,14,49,91,3,41,15,E4,0,0,0,1A,54,41,94,14,55,54,56,61,15,25,49,90,15,45,98,33,4D,54,15,41,90,4,39,10,14,49,D5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,44,45,90,26,59,10,44,41,95,35,55,CE,64,59,12,0,41,97,14,45,94,25,41,D4,14,61,8E,34,1,0,0,56,E4,44,97,44,49,92,24,41,52,35,39,52,75,69,53,34,45,13,84,41,11,5,59,11,35,41,92,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
C0,3,3D,CF,35,59,12,45,3D,53,24,51,18,75,55,12,0,39,8F,63,65,51,14,3D,50,24,49,93,54,1,0,0,4C,14,51,16,6,44,D3,45,51,15,5,39,93,4,45,12,14,39,E,14,45,91,64,38,C,14,49,92,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,41,13,D6,44,53,43,39,11,43,55,11,44,51,12,40,5D,17,46,45,51,55,51,54,94,41,14,E4,0,0,0,55,65,49,14,45,55,56,45,61,14,65,31,95,74,65,D1,24,4D,12,65,45,51,E4,40,50,2,5D,54,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
82,E5,50,D6,14,3D,E,54,51,12,23,4D,93,15,45,13,80,55,D0,D4,54,92,66,51,D0,5,45,16,15,1,0,0,90,45,51,D4,44,55,90,54,45,53,44,51,55,24,51,D5,13,4D,D1,65,35,CD,43,55,91,3,39,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,15,45,94,24,41,8E,63,31,92,34,39,12,65,49,15,60,4D,CF,4,41,93,22,41,54,25,59,14,14,1,0,0,D2,F3,4C,12,25,41,50,84,41,94,5,49,12,5,51,CC,64,69,13,44,49,8E,E2,38,F,C3,38,C,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
82,C4,4C,8D,74,51,D4,25,61,57,35,49,92,25,51,13,60,5D,51,24,3D,11,54,4D,94,66,49,D1,E4,0,0,0,91,43,4D,50,43,39,D5,64,49,14,56,35,50,36,4D,15,C4,4C,50,65,39,8E,C4,38,B,14,55,14,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,22,49,10,E5,48,D1,13,3D,11,24,4D,4E,44,3D,10,40,41,94,94,49,48,64,31,D5,23,51,10,D5,0,0,0,55,24,4D,51,1,41,94,55,59,92,34,49,D0,35,45,12,53,51,14,45,49,8B,F4,44,90,64,41,D3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
C0,13,41,4D,F4,40,90,34,39,F,55,55,90,24,4D,10,F0,54,14,14,49,D5,44,59,51,5,4D,55,D4,0,0,0,D1,23,3D,94,84,3D,8D,5,39,97,24,51,D2,74,61,97,4,45,F,4,51,13,53,59,CE,42,35,4F,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C0,14,49,CD,24,45,12,24,71,11,54,35,12,75,51,17,10,41,D1,25,45,53,44,51,96,53,41,14,16,1,0,0,50,53,4D,D6,84,65,10,44,59,53,64,51,D3,24,45,92,43,71,90,13,61,8F,74,41,51,14,41,94,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,C0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,E4,38,F,E4,4C,51,15,39,D2,F3,48,D3,24,59,11,20,49,12,74,59,54,24,41,CF,43,51,D4,3,1,0,0,90,3,45,90,D4,4C,95,4,4D,51,4,41,D0,54,49,99,53,49,15,35,41,CC,63,4D,4C,24,4D,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,F4,34,17,45,59,D,23,55,91,44,3D,10,23,39,14,70,55,91,24,51,14,4,61,D0,36,41,D5,24,1,0,0,50,44,51,10,33,49,E,25,49,D3,54,4D,50,24,49,11,85,4D,8F,84,41,16,84,49,D2,A3,40,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,
C0,4,45,50,45,55,93,85,45,54,14,59,92,24,51,11,40,49,12,35,4D,51,14,6D,54,36,65,58,34,1,0,0,12,45,49,14,56,49,58,95,71,10,26,39,1B,46,5D,15,54,45,56,E4,58,90,3,41,94,24,49,53,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,45,13,25,49,8F,63,3D,D2,13,55,D1,4,51,11,10,41,53,44,49,D0,33,5D,D3,64,4D,80,4,1,0,0,D0,24,55,97,23,51,10,64,51,94,34,55,10,85,45,B,4,4D,93,24,41,90,23,41,94,53,49,D4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4A,4,51,D,85,55,93,3,58,13,24,39,52,84,51,10,0,41,D1,4,55,50,14,59,92,44,41,14,4,1,0,0,10,14,55,96,85,3D,D0,4,61,92,63,35,D0,2,49,D0,E4,40,90,2,31,4B,3,45,E,3,35,90,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,55,A,64,4D,90,43,51,4C,14,2D,D1,13,41,12,0,41,12,64,49,CD,F4,50,50,14,51,91,13,1,0,0,D5,14,49,12,44,4D,51,96,44,8F,65,41,90,44,41,56,23,55,D0,33,45,4E,24,49,8E,C4,54,96,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,18,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80,3,3D,D8,35,49,93,5,38,54,24,4D,95,E4,40,11,10,61,93,25,49,14,34,49,94,23,4D,16,D6,0,0,0,18,14,31,D1,64,3D,91,D5,48,14,65,55,50,B6,35,CC,43,41,50,F3,48,13,66,39,13,14,39,55,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4C,67,51,4E,54,49,11,4,59,90,45,39,12,84,49,18,20,59,93,34,55,CD,4,39,D1,14,49,54,5,1,0,0,D3,53,59,D5,85,49,D0,A5,40,93,55,61,11,54,59,59,75,49,CF,44,45,91,D4,44,4D,F5,34,1B,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
84,E3,30,8C,63,49,90,5,51,CA,23,55,52,25,4D,17,F0,5C,13,4,45,D3,54,41,8F,E4,3C,F,23,1,0,0,92,14,55,D3,44,49,10,34,45,51,44,55,9A,F6,48,D1,23,4D,D4,64,51,50,15,39,10,84,49,90,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,D5,30,4D,63,59,D,24,41,E,65,39,54,14,65,C,10,3D,4F,33,5D,D1,34,45,17,16,45,95,4,1,0,0,15,14,59,55,24,39,D3,64,45,D4,E4,50,18,4,3D,51,24,41,58,14,49,CD,44,41,53,24,45,95,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44,63,49,50,E4,50,8F,64,45,50,E5,40,8C,34,45,18,E0,44,51,33,41,12,3,3D,D4,4,45,90,24,1,0,0,92,55,51,92,E4,40,92,93,51,54,65,59,95,65,39,55,44,49,9A,44,61,53,6,35,94,26,51,F,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,41,11,25,49,53,45,5D,8C,24,51,10,35,51,14,40,4D,54,14,41,4C,D4,40,16,24,49,13,75,1,0,0,95,75,45,D5,13,55,12,25,4D,11,55,65,10,F5,48,17,35,59,54,E3,4C,92,4,41,4E,44,3D,5A,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80,16,3D,12,4,49,12,24,51,16,44,45,4E,34,45,19,20,55,95,94,41,98,74,51,91,44,41,52,C3,0,0,0,4F,64,51,94,64,39,17,35,4D,14,45,45,D9,64,55,50,5,3D,19,25,4D,91,3,41,4F,54,45,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,51,4B,44,45,50,43,45,56,44,51,51,34,4D,12,0,45,98,D3,60,8C,3,35,10,F4,58,12,36,1,0,0,8D,3,45,51,35,39,16,55,51,50,45,45,D6,4,4D,55,E4,50,96,53,41,D7,B3,3C,4D,44,35,DA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,
84,4,41,11,F5,48,D6,73,4D,D9,44,49,94,4,49,12,40,45,94,F4,50,13,54,41,8E,24,41,D5,E5,0,0,0,D5,23,49,4F,4,61,91,5,49,11,4,51,90,4,51,93,4,35,D0,14,4D,16,F3,28,D0,56,59,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,39,53,45,2D,8C,23,55,90,2,45,50,64,49,12,20,59,54,25,41,18,14,39,55,E4,50,15,26,1,0,0,58,53,55,16,16,45,D6,35,65,4F,34,51,17,25,5D,D2,33,4D,92,4,49,D3,B4,4C,13,D5,44,D1,3,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44,24,4D,50,45,41,90,33,41,10,35,49,D3,54,3D,10,E0,40,55,4,49,12,45,59,14,55,41,D7,44,1,0,0,4F,64,45,91,34,3D,8E,24,51,14,44,4D,55,56,41,D0,14,41,96,5,4D,97,E3,44,91,D4,3C,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,59,51,A4,41,52,35,39,D2,42,39,8C,24,49,13,40,55,14,F4,50,D4,4,51,54,15,31,D6,E4,0,0,0,14,46,3D,16,E4,40,12,40,55,8E,83,39,19,A5,4D,10,45,51,4D,35,31,92,3,35,4F,34,49,E,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,
80,13,2D,E,44,55,E,3,39,8C,3,45,93,C4,54,12,20,6D,50,94,30,50,13,45,CF,E4,48,10,24,1,0,0,D4,94,49,15,65,4D,53,24,45,14,84,49,56,15,45,D3,4,45,18,14,4D,53,C4,4C,90,3,55,D4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,39,D0,4,4D,D0,33,4D,92,44,49,90,74,41,0,10,5D,11,D5,44,D5,73,41,93,F5,60,51,24,1,0,0,95,55,4D,95,85,45,92,4,45,12,25,41,4D,75,4D,54,D4,4C,53,F5,38,D8,4,35,F,44,41,54,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40,65,39,E,45,39,D6,33,49,E,45,51,CE,25,49,12,A0,51,93,44,3D,D2,44,4D,91,84,45,53,4,1,0,0,53,26,49,11,55,41,9A,86,59,16,74,61,9E,24,51,54,33,45,96,5,41,D3,F3,50,90,55,49,53,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C0,E3,30,4E,35,45,91,23,51,53,35,5D,12,34,3D,11,40,55,93,D4,48,4A,13,51,E,44,4D,92,D3,0,0,0,11,E5,40,14,44,49,4D,D4,38,CD,5,3D,96,4,5D,8E,5,41,12,E4,34,12,F4,58,51,13,35,D0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
C4,44,41,50,44,51,94,23,41,92,43,45,D1,4,4D,15,50,51,14,C5,49,93,34,41,1B,24,51,58,74,1,0,0,D4,64,61,12,24,41,4F,F5,60,51,46,49,CF,54,41,54,4,41,9A,44,4D,16,E5,34,D0,55,39,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,64,49,D6,14,45,54,4,3C,54,63,41,D2,63,45,16,E0,4C,93,A4,44,90,44,4D,90,64,35,10,6,1,0,0,8D,E3,64,8D,4,50,95,14,55,90,44,35,16,94,55,91,33,49,D4,45,49,4D,24,3D,E,4,39,93,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4E,43,35,94,65,45,95,3,44,91,84,41,D2,C4,50,16,10,69,12,54,39,55,33,4D,57,5,41,13,14,1,0,0,D2,33,55,D2,54,45,54,76,61,93,3,29,94,54,31,4F,25,45,11,53,39,8C,F3,40,10,24,3D,CF,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,F5,38,4E,46,45,11,16,39,90,F5,44,92,74,51,14,10,4D,90,85,45,10,15,5D,92,14,69,D5,24,1,0,0,90,44,45,8A,65,55,51,E5,50,D4,45,45,58,64,39,52,13,69,90,35,45,52,4,51,4C,24,3D,8E,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,
1,65,51,91,44,39,8C,53,41,D1,A4,40,90,44,35,11,E0,40,E,F4,58,88,13,41,D0,14,45,D3,B3,0,0,0,92,25,4D,D6,94,45,50,25,49,56,25,6D,14,E6,48,54,34,4D,98,45,59,93,D4,54,D2,4,59,51,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,14,3D,11,44,55,18,53,4D,91,34,4D,D2,E5,34,15,60,55,51,44,51,E,74,39,50,46,35,80,15,1,0,0,52,24,41,D8,25,55,12,15,45,13,45,4D,97,44,49,55,6,49,D0,64,39,55,4,59,F,25,41,12,4,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,45,51,55,64,45,92,73,41,97,43,59,58,35,59,16,0,45,4D,35,49,97,E5,60,11,25,45,16,35,1,0,0,92,13,55,90,24,45,95,45,59,D4,75,51,93,55,55,14,43,51,9C,24,5D,11,E5,4C,D2,14,39,58,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,23,4D,57,B4,40,12,23,31,95,74,31,D1,C3,50,11,0,49,18,F5,50,D3,14,55,13,14,41,93,C3,0,0,0,4F,C5,48,12,3,49,14,15,49,11,34,41,50,94,41,56,3,41,93,D4,40,CF,63,45,9,24,41,D4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,E5,44,CE,34,49,12,E4,50,C,46,45,D1,4,3D,17,50,49,12,85,3D,50,4,41,16,14,49,D4,14,1,0,0,D4,4,49,92,63,45,90,5,45,10,44,41,93,24,35,58,83,2D,90,34,55,51,33,31,54,15,39,92,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,E5,48,15,54,4D,D3,25,49,D1,34,4D,94,44,51,16,30,39,14,75,55,D2,73,5D,14,4,55,14,35,1,0,0,18,46,41,14,55,49,91,35,45,14,35,41,D3,3,45,D3,44,59,D6,54,55,12,46,49,91,3,59,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40,F5,48,D0,94,3D,13,D4,48,15,24,4D,98,14,59,13,60,49,53,14,41,14,B6,64,13,35,59,D5,24,1,0,0,13,F4,40,D4,23,41,D,5,4D,11,14,41,53,74,3D,96,43,41,8E,15,45,D3,2,31,52,4,39,D6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,24,3D,12,44,49,52,15,55,95,D4,4C,14,36,61,17,70,51,E,4,61,92,53,59,D3,14,41,18,5,1,0,0,91,15,49,4E,34,55,4D,25,41,53,14,41,52,3,45,11,52,45,95,45,45,E,4,41,94,24,61,CC,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,D5,34,CD,53,41,51,3,49,4C,4,4D,12,45,51,14,10,3D,93,F4,44,4A,4,49,8C,4,49,54,54,1,0,0,13,54,59,99,23,5D,92,55,61,94,75,4D,93,53,49,1A,85,41,56,3,35,12,55,45,53,6,49,96,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,E3,30,15,55,55,13,4,39,D1,63,39,52,24,41,11,20,55,D0,C4,44,16,14,35,19,E5,54,92,53,1,0,0,91,25,41,D9,F4,40,56,25,4D,12,55,49,55,14,49,8D,55,29,10,55,31,54,24,41,C,C4,60,94,5,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,
