0,6,29,48,F3,34,D0,E3,4C,92,3,41,D4,53,35,F,0,3D,91,C4,50,8C,13,55,95,F4,3C,D5,34,1,0,0,50,C4,50,94,45,49,12,65,45,1A,A4,4D,D2,35,55,5E,54,51,59,4,55,CE,3,35,10,34,55,91,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,85,2D,91,83,4D,D5,F3,40,16,25,49,D5,33,35,14,30,45,57,F4,2C,91,15,41,17,56,35,D0,F4,0,0,0,52,64,39,52,75,41,92,35,45,D0,32,45,14,16,49,CE,85,51,55,4,41,D,34,3D,92,3,1,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,5,45,F,44,5D,15,E4,44,15,45,4D,51,44,69,14,30,49,94,26,49,14,36,49,D2,53,41,17,F4,0,0,0,18,45,49,16,34,39,10,45,49,54,64,35,D4,E4,40,1E,44,45,95,3,45,D1,E2,40,C,4,49,13,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,F5,38,50,44,49,D0,F5,40,D3,24,51,14,34,51,10,10,55,D4,64,55,10,E4,48,96,4,41,D4,D3,0,0,0,55,44,41,D0,44,41,D,E4,44,11,35,39,90,B4,44,15,3,41,94,D4,38,8E,A2,40,8A,14,31,4F,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,44,45,97,35,3D,D1,14,41,D2,75,61,92,83,45,15,C0,49,94,E6,64,93,47,59,95,24,4D,57,4,1,0,0,56,5,55,10,94,41,50,6,49,D8,44,5D,56,25,49,59,23,3D,96,24,49,D,24,31,50,C4,44,52,3,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,C0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,49,E,3,35,D4,25,3D,CD,34,51,90,63,35,11,90,3D,4E,14,61,F,5,4D,4F,F4,34,91,44,1,0,0,95,64,59,7,14,41,11,15,51,14,26,5D,92,36,4D,98,24,65,13,24,49,57,E4,50,8E,4,45,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,C,0,0,0,0,0,0,0,0,6C,0,20,0,0,0,0,0,0,0,0,1,0,0,0,
80,C4,4C,90,E3,4C,58,24,39,11,3,41,CF,24,3D,18,50,35,10,26,55,10,15,41,55,4,45,15,65,1,0,0,14,4,45,55,44,31,12,24,55,10,14,61,4E,4,49,12,45,3D,D6,A3,40,CE,44,55,8E,75,49,D0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,6C,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4C,25,4D,8C,44,3D,52,3,41,88,15,49,12,86,5D,14,60,59,17,F4,60,90,15,61,15,44,45,0,A5,0,0,0,94,35,41,11,44,39,52,4,49,90,14,45,D4,83,45,91,34,41,D5,2,44,53,33,3D,15,54,59,90,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,C0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
C8,25,5D,D7,5,39,50,43,41,E,55,41,D5,54,59,18,60,51,17,6,49,55,14,41,15,75,49,14,14,1,0,0,53,54,41,8D,44,39,18,25,4D,D6,74,45,D9,54,4D,D4,63,41,16,64,49,CD,E3,34,C,F4,48,D4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,49,4F,34,45,51,53,55,11,25,45,94,55,4D,14,20,5D,11,A5,55,4E,F4,40,50,F4,5C,12,64,1,0,0,12,35,45,92,53,35,92,44,55,10,35,61,CF,13,51,8F,3,49,10,3,41,C8,23,41,F,F6,50,93,3,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6C,0,0,0,0,0,0,C0,0,0,0,0,0,0,0,
9,14,39,13,54,59,D1,F5,48,94,83,49,95,25,45,13,40,39,D2,55,49,56,35,49,90,54,41,D2,E5,0,0,0,D2,4,59,50,13,49,10,5,55,90,5,41,92,65,61,CD,3,41,14,A3,5D,12,33,3D,51,4,41,96,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C0,0,0,0,0,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,59,CA,F3,34,CF,43,39,8C,F5,40,11,4,39,14,0,3D,93,34,49,4B,34,41,55,13,59,D2,44,1,0,0,17,23,65,D4,55,4D,14,25,41,16,45,45,52,24,51,93,53,59,59,84,41,D2,34,51,CF,4,41,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,40,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,5,59,4B,64,49,92,43,35,D,34,45,94,63,39,16,10,45,E,24,45,98,43,5D,15,F6,54,D4,5,1,0,0,54,44,61,54,26,45,D6,24,45,8F,85,69,D2,34,4D,10,24,41,52,66,49,8D,E5,44,4D,14,49,92,4,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,6C,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,46,55,12,34,45,D1,3,44,51,44,49,12,15,61,15,50,55,90,24,45,55,44,55,16,53,49,92,95,0,0,0,51,4,49,10,55,51,52,16,59,D2,44,5D,90,14,4D,53,43,49,90,54,55,D2,44,3D,15,F5,4C,55,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,0,0,C0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80,14,35,E,54,49,11,3,3D,12,65,59,D2,24,45,13,30,49,50,15,41,D,54,49,D8,F3,44,94,15,1,0,0,92,2,39,12,3,31,CC,24,49,D4,34,41,CE,53,35,CD,3,41,90,44,35,8F,D3,28,D2,A2,40,90,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6C,0,0,14,0,0,0,0,0,0,0,0,0,0,0,40,E5,48,1A,64,59,94,4,59,11,25,51,12,45,41,15,80,4D,14,6,45,92,54,51,11,4,61,56,15,1,0,0,97,14,61,93,4,49,19,4,49,8D,E4,44,8F,4,59,D0,54,45,50,45,55,52,F4,34,8D,54,45,54,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
C0,32,59,4B,24,31,4E,23,55,4E,15,41,10,35,39,11,0,3D,F,33,31,F,64,35,50,F3,54,50,23,1,0,0,92,15,3D,D3,64,51,D2,33,69,14,E5,5C,13,15,3D,12,56,49,D6,34,45,D0,14,51,90,54,5D,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,46,51,90,24,3D,10,4,35,8E,4,5D,DA,44,3D,14,30,41,12,5,4D,8E,53,49,8F,33,49,15,5,1,0,0,51,36,4D,90,63,39,D9,E5,3C,14,25,55,8F,15,41,90,54,39,56,64,3D,58,15,4D,D6,53,59,D0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8D,44,45,54,64,49,D1,4,45,56,55,69,54,15,4D,17,20,65,D2,25,61,D,56,45,94,16,65,D5,54,1,0,0,9A,66,55,D0,14,61,D8,45,61,D1,24,65,50,55,69,55,85,51,18,15,61,93,E7,38,51,24,59,93,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F5,3C,10,64,41,50,44,51,8B,24,55,10,13,49,D,70,39,93,34,41,13,44,35,12,4,59,93,E4,0,0,0,B,34,51,8C,4,2D,91,75,45,F,24,41,10,4,5D,A,33,41,92,34,4D,1C,4,39,55,B4,48,D4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6C,0,0,0,0,40,0,0,0,0,0,0,0,0,0,
0,26,3D,D1,64,49,51,23,45,CD,3,51,90,E4,2C,15,80,45,D1,64,69,8E,13,41,54,55,4D,54,56,1,0,0,94,E3,50,4B,15,39,D0,14,49,50,94,41,94,26,51,54,5,51,93,3,29,93,43,51,D0,35,45,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6C,0,0,0,0,0,0,0,0,0,80,0,0,0,0,43,F4,34,90,12,41,D0,63,49,10,55,41,D2,13,51,11,20,39,11,34,41,D,27,45,D2,4,41,13,4,1,0,0,52,3,51,93,24,41,D1,14,49,12,24,41,92,14,49,F,54,51,4B,F4,48,11,A5,4C,D,25,49,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80,E4,44,91,34,5D,96,63,45,51,23,35,4E,64,3D,11,20,49,8F,84,54,12,24,3D,59,4,45,D3,F4,0,0,0,90,23,4D,95,25,45,D0,74,41,91,3,49,14,15,69,D0,43,65,D8,4,49,91,D4,34,12,53,45,91,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,75,39,F,76,45,11,36,3D,90,3,55,4E,63,51,D,20,49,90,63,45,8E,35,59,13,55,31,91,3,1,0,0,CF,4,49,D3,74,41,D6,E4,48,D1,73,41,D0,54,49,17,65,51,53,54,49,50,25,41,55,B4,48,D8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80,4,38,8A,14,41,D3,C2,38,D,23,55,99,44,49,0,F0,40,15,15,49,4E,13,51,11,25,4D,8F,B4,0,0,0,53,54,49,D3,84,48,90,F4,44,19,66,65,4F,14,4D,D6,33,51,94,16,4D,18,4,4D,8D,14,59,C,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,C,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,33,45,12,54,39,90,4,5D,94,4,49,93,73,61,16,40,59,50,23,45,10,54,45,95,95,41,52,45,1,0,0,50,E3,48,55,74,45,D0,5,4D,59,34,41,92,94,41,11,64,4D,93,44,55,CE,5,4D,52,54,45,90,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,20,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C0,0,0,0,0,6C,0,0,0,0,0,0,0,0,0,80,0,0,0,0,
0,46,5D,92,23,49,8F,55,51,4E,24,49,16,55,51,13,40,41,12,74,4D,93,35,49,94,64,51,97,4,1,0,0,8C,44,5D,55,65,55,D2,44,69,92,75,35,98,44,4D,91,33,4D,14,F5,44,52,24,3D,11,D4,40,52,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6C,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,E5,48,90,44,45,92,15,41,F,14,35,53,15,45,14,0,41,94,D5,50,4E,54,49,16,24,55,13,D4,0,0,0,10,4,59,10,25,31,4D,64,49,92,12,51,4F,23,4D,51,4,45,17,34,3D,D2,13,41,94,2,45,10,5,0,0,0,0,60,0,0,0,0,0,0,0,0,20,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
86,E5,44,55,65,3D,52,44,35,11,63,51,52,64,59,19,40,55,D7,45,59,8F,34,59,D3,64,55,95,15,1,0,0,11,5,59,51,44,4D,50,5,4D,D3,44,41,12,34,49,14,23,55,12,23,39,4C,E2,4C,51,94,41,80,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,6C,0,0,0,0,0,0,0,0,0,2,0,0,0,0,C0,33,49,91,13,41,4A,13,59,58,3,51,92,34,49,16,E0,3C,4E,E4,40,D2,13,51,95,B4,4C,C0,E2,0,0,0,13,16,49,11,45,51,D2,F4,5C,54,94,35,51,34,49,CF,44,4D,94,54,39,55,34,41,8F,15,49,93,5,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,E4,3C,10,34,51,8D,25,49,95,34,49,55,14,1,18,40,3D,51,F5,44,51,4,49,51,E3,5C,10,D4,0,0,0,90,5,51,94,74,39,50,C4,50,5B,34,61,52,F4,50,98,15,41,90,15,45,D9,12,2D,4B,63,3D,D2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,44,41,14,60,49,53,43,45,F,54,59,D8,34,5D,16,20,39,1C,C5,54,14,64,5D,52,E5,60,93,64,1,0,0,94,4,4D,D4,35,51,93,25,61,18,16,59,54,14,59,A,A4,69,50,45,41,D4,C3,44,CF,C3,41,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,45,2D,50,34,45,D5,24,45,90,14,49,10,34,55,55,0,44,D3,34,51,13,64,3D,90,E5,48,56,45,1,0,0,15,6,35,92,14,41,F,F5,48,13,14,49,94,74,51,95,14,35,50,84,41,4F,25,45,8C,A3,38,D2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6C,0,0,0,0,0,0,0,40,0,0,0,0,0,0,C0,14,4D,4D,14,45,90,23,51,D3,54,21,D2,34,49,E,E0,24,91,E4,40,50,44,41,93,D5,48,53,35,1,0,0,8E,C3,44,D6,62,35,53,4,41,D1,73,41,8F,D5,41,D0,15,49,D,44,41,90,23,31,10,74,39,8D,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40,4,41,93,5,3C,4F,34,49,91,5,51,D6,14,55,13,40,49,94,D5,48,D,15,45,94,D4,40,94,B6,0,0,0,97,E6,50,99,85,61,17,5,41,D1,23,49,D,6,55,56,23,45,8F,15,4D,E,4,35,11,5,1,52,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,44,4D,CE,43,51,59,66,45,10,44,41,52,64,49,14,A0,49,51,24,59,93,56,4D,D5,34,55,55,35,1,0,0,9A,24,51,4E,55,45,92,75,45,57,25,55,91,B4,4D,52,5,49,10,4,45,8C,E3,4C,91,44,45,91,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6C,0,0,0,0,0,0,40,1,0,0,0,0,0,0,
81,44,3D,4F,54,41,92,4,45,55,65,49,53,24,49,16,20,35,12,5,45,90,65,3D,92,94,51,92,B4,0,0,0,54,54,4D,10,4,41,92,34,49,54,26,41,14,55,41,D1,34,35,50,86,55,4E,5,31,94,44,31,F,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,49,8F,53,61,53,14,41,D3,44,3D,D3,24,3D,18,F0,44,57,23,31,92,23,39,52,85,3D,10,24,1,0,0,8E,D4,48,4F,44,3D,11,25,45,16,F6,38,D3,14,41,93,31,39,8D,5,45,DB,3,49,11,3,45,8F,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44,E4,30,CC,34,45,51,35,39,8E,23,41,D3,F4,38,16,20,51,91,34,49,E,24,49,8E,24,3D,54,D4,0,0,0,D6,34,45,97,4,35,E,55,55,10,26,3D,52,F5,5C,51,15,59,18,25,45,95,74,45,10,45,65,4E,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,6C,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,34,59,90,74,61,11,54,41,13,83,41,D6,65,41,13,0,51,15,15,49,12,34,49,93,54,51,15,5,1,0,0,D1,62,69,D6,52,65,50,25,41,8E,54,4D,13,D6,51,4E,24,45,12,35,51,93,24,49,8D,3,51,4D,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,1,0,0,0,0,0,0,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80,13,41,10,F4,48,D1,14,41,D4,62,49,93,15,49,16,20,41,97,24,49,58,44,4D,52,D4,60,53,44,1,0,0,8A,15,3D,18,45,41,95,4,5D,D3,5,61,52,84,41,12,53,5D,11,94,49,51,16,45,8E,14,4D,D0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6C,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,44,35,D8,4,48,12,34,49,10,14,41,53,65,41,13,20,35,56,C5,4D,D,25,45,D2,E5,38,40,E4,0,0,0,10,44,45,13,F4,3C,51,C4,5C,11,35,1,D2,53,41,11,14,4D,D2,54,39,8D,C6,38,10,4,3D,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,64,49,D3,43,51,E,54,51,14,44,35,11,45,5D,18,10,49,D4,45,49,50,3,49,D2,44,51,91,84,0,0,0,10,D3,48,F,65,61,51,C4,48,55,E4,40,92,53,3D,8E,24,39,57,E2,34,54,23,41,90,3,49,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D4,48,4C,54,41,CD,C3,44,CE,F2,34,56,B3,40,15,F0,40,91,14,65,13,E4,4C,14,24,41,51,24,1,0,0,16,54,59,E,85,51,59,25,45,52,35,35,4E,56,45,50,74,69,58,14,3D,93,25,39,90,23,4D,D5,4,0,0,0,0,0,0,0,0,0,0,0,4,0,40,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,C,0,0,0,0,0,0,0,0,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46,24,45,51,64,45,10,24,49,4E,34,39,14,34,45,12,40,51,90,64,61,13,64,41,D1,4,4D,D1,3,1,0,0,58,54,41,4C,75,4D,96,4,45,9A,44,3D,D8,D5,40,4D,43,51,D4,4,49,11,26,49,CD,34,41,D2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,35,3D,10,24,51,91,23,41,D2,24,41,17,45,51,12,60,41,4F,E4,40,13,6,49,57,35,59,56,14,1,0,0,10,4,59,12,45,4D,1A,E6,44,58,75,49,14,54,51,D5,24,39,93,E3,60,90,4,51,D4,E2,48,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
81,4,41,F,54,4D,E,3,59,13,D4,40,59,24,45,15,F0,44,53,24,5D,94,85,59,96,E3,58,91,4,1,0,0,12,24,41,12,26,41,D2,44,49,D1,13,39,D3,A4,39,D8,64,49,10,65,49,50,E3,28,8F,3,45,F,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,10,0,13,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,41,80,14,51,52,5,49,8C,33,55,14,4,41,16,60,41,13,64,61,D0,33,55,52,25,49,14,A5,1,0,0,54,34,39,92,55,41,D6,E5,48,53,74,5D,51,24,45,51,43,45,11,E3,5C,8F,25,2D,CE,14,41,53,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6C,0,0,0,0,0,C,0,0,0,5,0,0,0,0,
80,14,49,D7,35,55,15,45,49,E,26,3D,94,14,39,15,D0,48,10,95,44,10,43,59,14,D5,40,51,33,1,0,0,55,3,49,94,4,41,8E,34,3D,90,64,45,C,54,49,D1,42,4D,91,5,49,E,5,21,53,D3,40,90,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,39,8F,44,45,91,43,51,52,34,41,8F,34,45,13,0,45,17,54,5D,12,5,3D,D3,63,49,D1,B4,0,0,0,D3,34,45,F,24,45,D0,4,4D,53,64,4D,90,34,35,92,43,3D,12,D4,38,50,3,41,50,3,3D,4D,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
